 time            v(NIN)          v(NDIV)         v(NSKOUT)      
 2.80263383e-03 -7.56650115e+00 -1.89186740e+00 -1.73197080e+00 
 2.80313383e-03 -7.55830290e+00 -1.88982001e+00 -1.73319191e+00 
 2.80363383e-03 -7.55003005e+00 -1.88775398e+00 -1.73439592e+00 
 2.80413383e-03 -7.54168269e+00 -1.88566931e+00 -1.73558281e+00 
 2.80463383e-03 -7.53326089e+00 -1.88356602e+00 -1.73675257e+00 
 2.80513383e-03 -7.52476475e+00 -1.88144415e+00 -1.73790519e+00 
 2.80563383e-03 -7.51619433e+00 -1.87930371e+00 -1.73904066e+00 
 2.80613383e-03 -7.50754974e+00 -1.87714472e+00 -1.74015897e+00 
 2.80663383e-03 -7.49883105e+00 -1.87496720e+00 -1.74126010e+00 
 2.80713383e-03 -7.49003835e+00 -1.87277118e+00 -1.74234405e+00 
 2.80763383e-03 -7.48117172e+00 -1.87055667e+00 -1.74341080e+00 
 2.80813383e-03 -7.47223126e+00 -1.86832371e+00 -1.74446035e+00 
 2.80863383e-03 -7.46321705e+00 -1.86607230e+00 -1.74549268e+00 
 2.80913383e-03 -7.45412918e+00 -1.86380247e+00 -1.74650778e+00 
 2.80963383e-03 -7.44496774e+00 -1.86151425e+00 -1.74750565e+00 
 2.81013383e-03 -7.43573283e+00 -1.85920765e+00 -1.74848627e+00 
 2.81063383e-03 -7.42642452e+00 -1.85688270e+00 -1.74944964e+00 
 2.81113383e-03 -7.41704292e+00 -1.85453943e+00 -1.75039574e+00 
 2.81163383e-03 -7.40758812e+00 -1.85217785e+00 -1.75132456e+00 
 2.81213383e-03 -7.39806021e+00 -1.84979800e+00 -1.75223611e+00 
 2.81263383e-03 -7.38845928e+00 -1.84739988e+00 -1.75313036e+00 
 2.81313383e-03 -7.37878543e+00 -1.84498353e+00 -1.75400730e+00 
 2.81363383e-03 -7.36903875e+00 -1.84254897e+00 -1.75486694e+00 
 2.81413383e-03 -7.35921934e+00 -1.84009623e+00 -1.75570926e+00 
 2.81463383e-03 -7.34932731e+00 -1.83762532e+00 -1.75653425e+00 
 2.81513383e-03 -7.33936273e+00 -1.83513628e+00 -1.75734190e+00 
 2.81563383e-03 -7.32932572e+00 -1.83262912e+00 -1.75813222e+00 
 2.81613383e-03 -7.31921638e+00 -1.83010388e+00 -1.75890518e+00 
 2.81663383e-03 -7.30903479e+00 -1.82756057e+00 -1.75966078e+00 
 2.81713383e-03 -7.29878107e+00 -1.82499923e+00 -1.76039902e+00 
 2.81763383e-03 -7.28845531e+00 -1.82241987e+00 -1.76111988e+00 
 2.81813383e-03 -7.27805762e+00 -1.81982253e+00 -1.76182336e+00 
 2.81863383e-03 -7.26758810e+00 -1.81720722e+00 -1.76250945e+00 
 2.81913383e-03 -7.25704685e+00 -1.81457398e+00 -1.76317815e+00 
 2.81963383e-03 -7.24643397e+00 -1.81192283e+00 -1.76382945e+00 
 2.82013383e-03 -7.23574958e+00 -1.80925380e+00 -1.76446334e+00 
 2.82063383e-03 -7.22499377e+00 -1.80656691e+00 -1.76507982e+00 
 2.82113383e-03 -7.21416665e+00 -1.80386219e+00 -1.76567888e+00 
 2.82163383e-03 -7.20326833e+00 -1.80113966e+00 -1.76626051e+00 
 2.82213383e-03 -7.19229892e+00 -1.79839936e+00 -1.76682471e+00 
 2.82263383e-03 -7.18125853e+00 -1.79564131e+00 -1.76737148e+00 
 2.82313383e-03 -7.17014725e+00 -1.79286553e+00 -1.76790080e+00 
 2.82363383e-03 -7.15896522e+00 -1.79007206e+00 -1.76841268e+00 
 2.82413383e-03 -7.14771252e+00 -1.78726092e+00 -1.76890710e+00 
 2.82463383e-03 -7.13638928e+00 -1.78443215e+00 -1.76938406e+00 
 2.82513383e-03 -7.12499561e+00 -1.78158576e+00 -1.76984356e+00 
 2.82563383e-03 -7.11353161e+00 -1.77872178e+00 -1.77028560e+00 
 2.82613383e-03 -7.10199741e+00 -1.77584025e+00 -1.77071016e+00 
 2.82663383e-03 -7.09039312e+00 -1.77294120e+00 -1.77111725e+00 
 2.82713383e-03 -7.07871884e+00 -1.77002464e+00 -1.77150686e+00 
 2.82763383e-03 -7.06697470e+00 -1.76709062e+00 -1.77187899e+00 
 2.82813383e-03 -7.05516082e+00 -1.76413915e+00 -1.77223362e+00 
 2.82863383e-03 -7.04327730e+00 -1.76117027e+00 -1.77257077e+00 
 2.82913383e-03 -7.03132427e+00 -1.75818401e+00 -1.77289043e+00 
 2.82963383e-03 -7.01930184e+00 -1.75518040e+00 -1.77319259e+00 
 2.83013383e-03 -7.00721013e+00 -1.75215946e+00 -1.77347724e+00 
 2.83063383e-03 -6.99504926e+00 -1.74912123e+00 -1.77374440e+00 
 2.83113383e-03 -6.98281936e+00 -1.74606574e+00 -1.77399405e+00 
 2.83163383e-03 -6.97052054e+00 -1.74299301e+00 -1.77422619e+00 
 2.83213383e-03 -6.95815292e+00 -1.73990308e+00 -1.77444082e+00 
 2.83263383e-03 -6.94571663e+00 -1.73679598e+00 -1.77463794e+00 
 2.83313383e-03 -6.93321179e+00 -1.73367174e+00 -1.77481755e+00 
 2.83363383e-03 -6.92063852e+00 -1.73053038e+00 -1.77497964e+00 
 2.83413383e-03 -6.90799694e+00 -1.72737195e+00 -1.77512421e+00 
 2.83463383e-03 -6.89528719e+00 -1.72419646e+00 -1.77525127e+00 
 2.83513383e-03 -6.88250938e+00 -1.72100396e+00 -1.77536080e+00 
 2.83563383e-03 -6.86966365e+00 -1.71779448e+00 -1.77545281e+00 
 2.83613383e-03 -6.85675011e+00 -1.71456804e+00 -1.77552730e+00 
 2.83663383e-03 -6.84376890e+00 -1.71132467e+00 -1.77558427e+00 
 2.83713383e-03 -6.83072015e+00 -1.70806442e+00 -1.77562371e+00 
 2.83763383e-03 -6.81760397e+00 -1.70478731e+00 -1.77564563e+00 
 2.83813383e-03 -6.80442052e+00 -1.70149337e+00 -1.77565003e+00 
 2.83863383e-03 -6.79116990e+00 -1.69818264e+00 -1.77563690e+00 
 2.83913383e-03 -6.77785226e+00 -1.69485514e+00 -1.77560625e+00 
 2.83963383e-03 -6.76446772e+00 -1.69151092e+00 -1.77555807e+00 
 2.84013383e-03 -6.75101643e+00 -1.68815001e+00 -1.77549237e+00 
 2.84063383e-03 -6.73749850e+00 -1.68477243e+00 -1.77540915e+00 
 2.84113383e-03 -6.72391407e+00 -1.68137823e+00 -1.77530841e+00 
 2.84163383e-03 -6.71026329e+00 -1.67796743e+00 -1.77519014e+00 
 2.84213383e-03 -6.69654627e+00 -1.67454007e+00 -1.77505436e+00 
 2.84263383e-03 -6.68276317e+00 -1.67109618e+00 -1.77490105e+00 
 2.84313383e-03 -6.66891410e+00 -1.66763580e+00 -1.77473023e+00 
 2.84363383e-03 -6.65499922e+00 -1.66415896e+00 -1.77454190e+00 
 2.84413383e-03 -6.64101866e+00 -1.66066570e+00 -1.77433605e+00 
 2.84463383e-03 -6.62697255e+00 -1.65715604e+00 -1.77411269e+00 
 2.84513383e-03 -6.61286103e+00 -1.65363003e+00 -1.77387182e+00 
 2.84563383e-03 -6.59868425e+00 -1.65008770e+00 -1.77361345e+00 
 2.84613383e-03 -6.58444235e+00 -1.64652908e+00 -1.77333757e+00 
 2.84663383e-03 -6.57013545e+00 -1.64295421e+00 -1.77304419e+00 
 2.84713383e-03 -6.55576372e+00 -1.63936313e+00 -1.77273331e+00 
 2.84763383e-03 -6.54132728e+00 -1.63575586e+00 -1.77240494e+00 
 2.84813383e-03 -6.52682628e+00 -1.63213246e+00 -1.77205907e+00 
 2.84863383e-03 -6.51226086e+00 -1.62849294e+00 -1.77169572e+00 
 2.84913383e-03 -6.49763117e+00 -1.62483735e+00 -1.77131488e+00 
 2.84963383e-03 -6.48293735e+00 -1.62116572e+00 -1.77091656e+00 
 2.85013383e-03 -6.46817954e+00 -1.61747809e+00 -1.77050076e+00 
 2.85063383e-03 -6.45335790e+00 -1.61377450e+00 -1.77006749e+00 
 2.85113383e-03 -6.43847257e+00 -1.61005499e+00 -1.76961674e+00 
 2.85163383e-03 -6.42352369e+00 -1.60631958e+00 -1.76914854e+00 
 2.85213383e-03 -6.40851141e+00 -1.60256831e+00 -1.76866287e+00 
 2.85263383e-03 -6.39343589e+00 -1.59880123e+00 -1.76815975e+00 
 2.85313383e-03 -6.37829726e+00 -1.59501837e+00 -1.76763918e+00 
 2.85363383e-03 -6.36309568e+00 -1.59121977e+00 -1.76710116e+00 
 2.85413383e-03 -6.34783130e+00 -1.58740547e+00 -1.76654571e+00 
 2.85463383e-03 -6.33250427e+00 -1.58357549e+00 -1.76597282e+00 
 2.85513383e-03 -6.31711474e+00 -1.57972989e+00 -1.76538250e+00 
 2.85563383e-03 -6.30166287e+00 -1.57586869e+00 -1.76477476e+00 
 2.85613383e-03 -6.28614880e+00 -1.57199195e+00 -1.76414960e+00 
 2.85663383e-03 -6.27057268e+00 -1.56809968e+00 -1.76350703e+00 
 2.85713383e-03 -6.25493468e+00 -1.56419194e+00 -1.76284705e+00 
 2.85763383e-03 -6.23923495e+00 -1.56026877e+00 -1.76216968e+00 
 2.85813383e-03 -6.22347363e+00 -1.55633019e+00 -1.76147492e+00 
 2.85863383e-03 -6.20765090e+00 -1.55237625e+00 -1.76076277e+00 
 2.85913383e-03 -6.19176689e+00 -1.54840699e+00 -1.76003324e+00 
 2.85963383e-03 -6.17582178e+00 -1.54442245e+00 -1.75928635e+00 
 2.86013383e-03 -6.15981571e+00 -1.54042267e+00 -1.75852209e+00 
 2.86063383e-03 -6.14374885e+00 -1.53640768e+00 -1.75774048e+00 
 2.86113383e-03 -6.12762135e+00 -1.53237753e+00 -1.75694152e+00 
 2.86163383e-03 -6.11143338e+00 -1.52833225e+00 -1.75612522e+00 
 2.86213383e-03 -6.09518509e+00 -1.52427189e+00 -1.75529159e+00 
 2.86263383e-03 -6.07887664e+00 -1.52019649e+00 -1.75444063e+00 
 2.86313383e-03 -6.06250819e+00 -1.51610608e+00 -1.75357237e+00 
 2.86363383e-03 -6.04607991e+00 -1.51200071e+00 -1.75268679e+00 
 2.86413383e-03 -6.02959196e+00 -1.50788042e+00 -1.75178392e+00 
 2.86463383e-03 -6.01304450e+00 -1.50374524e+00 -1.75086376e+00 
 2.86513383e-03 -5.99643769e+00 -1.49959523e+00 -1.74992631e+00 
 2.86563383e-03 -5.97977170e+00 -1.49543041e+00 -1.74897160e+00 
 2.86613383e-03 -5.96304669e+00 -1.49125083e+00 -1.74799963e+00 
 2.86663383e-03 -5.94626283e+00 -1.48705654e+00 -1.74701041e+00 
 2.86713383e-03 -5.92942028e+00 -1.48284757e+00 -1.74600394e+00 
 2.86763383e-03 -5.91251921e+00 -1.47862396e+00 -1.74498024e+00 
 2.86813383e-03 -5.89555978e+00 -1.47438576e+00 -1.74393932e+00 
 2.86863383e-03 -5.87854217e+00 -1.47013301e+00 -1.74288119e+00 
 2.86913383e-03 -5.86146654e+00 -1.46586575e+00 -1.74180586e+00 
 2.86963383e-03 -5.84433306e+00 -1.46158402e+00 -1.74071334e+00 
 2.87013383e-03 -5.82714190e+00 -1.45728786e+00 -1.73960364e+00 
 2.87063383e-03 -5.80989323e+00 -1.45297733e+00 -1.73847678e+00 
 2.87113383e-03 -5.79258722e+00 -1.44865245e+00 -1.73733275e+00 
 2.87163383e-03 -5.77522403e+00 -1.44431328e+00 -1.73617158e+00 
 2.87213383e-03 -5.75780385e+00 -1.43995985e+00 -1.73499327e+00 
 2.87263383e-03 -5.74032684e+00 -1.43559221e+00 -1.73379784e+00 
 2.87313383e-03 -5.72279317e+00 -1.43121040e+00 -1.73258530e+00 
 2.87363383e-03 -5.70520302e+00 -1.42681446e+00 -1.73135566e+00 
 2.87413383e-03 -5.68755657e+00 -1.42240444e+00 -1.73010893e+00 
 2.87463383e-03 -5.66985398e+00 -1.41798039e+00 -1.72884513e+00 
 2.87513383e-03 -5.65209543e+00 -1.41354234e+00 -1.72756427e+00 
 2.87563383e-03 -5.63428110e+00 -1.40909033e+00 -1.72626636e+00 
 2.87613383e-03 -5.61641116e+00 -1.40462442e+00 -1.72495141e+00 
 2.87663383e-03 -5.59848579e+00 -1.40014465e+00 -1.72361943e+00 
 2.87713383e-03 -5.58050516e+00 -1.39565106e+00 -1.72227045e+00 
 2.87763383e-03 -5.56246946e+00 -1.39114370e+00 -1.72090447e+00 
 2.87813383e-03 -5.54437885e+00 -1.38662260e+00 -1.71952150e+00 
 2.87863383e-03 -5.52623353e+00 -1.38208782e+00 -1.71812156e+00 
 2.87913383e-03 -5.50803366e+00 -1.37753940e+00 -1.71670467e+00 
 2.87963383e-03 -5.48977944e+00 -1.37297738e+00 -1.71527084e+00 
 2.88013383e-03 -5.47147103e+00 -1.36840181e+00 -1.71382007e+00 
 2.88063383e-03 -5.45310861e+00 -1.36381274e+00 -1.71235240e+00 
 2.88113383e-03 -5.43469238e+00 -1.35921021e+00 -1.71086782e+00 
 2.88163383e-03 -5.41622251e+00 -1.35459426e+00 -1.70936636e+00 
 2.88213383e-03 -5.39769919e+00 -1.34996494e+00 -1.70784803e+00 
 2.88263383e-03 -5.37912259e+00 -1.34532230e+00 -1.70631284e+00 
 2.88313383e-03 -5.36049290e+00 -1.34066638e+00 -1.70476081e+00 
 2.88363383e-03 -5.34181031e+00 -1.33599723e+00 -1.70319196e+00 
 2.88413383e-03 -5.32307499e+00 -1.33131490e+00 -1.70160630e+00 
 2.88463383e-03 -5.30428714e+00 -1.32661942e+00 -1.70000385e+00 
 2.88513383e-03 -5.28544694e+00 -1.32191085e+00 -1.69838462e+00 
 2.88563383e-03 -5.26655457e+00 -1.31718924e+00 -1.69674863e+00 
 2.88613383e-03 -5.24761022e+00 -1.31245462e+00 -1.69509589e+00 
 2.88663383e-03 -5.22861408e+00 -1.30770705e+00 -1.69342642e+00 
 2.88713383e-03 -5.20956634e+00 -1.30294658e+00 -1.69174024e+00 
 2.88763383e-03 -5.19046718e+00 -1.29817324e+00 -1.69003737e+00 
 2.88813383e-03 -5.17131679e+00 -1.29338710e+00 -1.68831781e+00 
 2.88863383e-03 -5.15211537e+00 -1.28858819e+00 -1.68658159e+00 
 2.88913383e-03 -5.13286309e+00 -1.28377656e+00 -1.68482873e+00 
 2.88963383e-03 -5.11356016e+00 -1.27895226e+00 -1.68305924e+00 
 2.89013383e-03 -5.09420675e+00 -1.27411534e+00 -1.68127314e+00 
 2.89063383e-03 -5.07480307e+00 -1.26926584e+00 -1.67947045e+00 
 2.89113383e-03 -5.05534930e+00 -1.26440381e+00 -1.67765118e+00 
 2.89163383e-03 -5.03584564e+00 -1.25952931e+00 -1.67581536e+00 
 2.89213383e-03 -5.01629228e+00 -1.25464238e+00 -1.67396299e+00 
 2.89263383e-03 -4.99668941e+00 -1.24974306e+00 -1.67209411e+00 
 2.89313383e-03 -4.97703722e+00 -1.24483141e+00 -1.67020872e+00 
 2.89363383e-03 -4.95733591e+00 -1.23990747e+00 -1.66830685e+00 
 2.89413383e-03 -4.93758567e+00 -1.23497130e+00 -1.66638852e+00 
 2.89463383e-03 -4.91778670e+00 -1.23002294e+00 -1.66445374e+00 
 2.89513383e-03 -4.89793920e+00 -1.22506243e+00 -1.66250253e+00 
 2.89563383e-03 -4.87804335e+00 -1.22008984e+00 -1.66053491e+00 
 2.89613383e-03 -4.85809937e+00 -1.21510520e+00 -1.65855091e+00 
 2.89663383e-03 -4.83810743e+00 -1.21010858e+00 -1.65655054e+00 
 2.89713383e-03 -4.81806774e+00 -1.20510001e+00 -1.65453382e+00 
 2.89763383e-03 -4.79798050e+00 -1.20007954e+00 -1.65250077e+00 
 2.89813383e-03 -4.77784591e+00 -1.19504724e+00 -1.65045141e+00 
 2.89863383e-03 -4.75766416e+00 -1.19000313e+00 -1.64838577e+00 
 2.89913383e-03 -4.73743545e+00 -1.18494729e+00 -1.64630385e+00 
 2.89963383e-03 -4.71715999e+00 -1.17987974e+00 -1.64420569e+00 
 2.90013383e-03 -4.69683797e+00 -1.17480056e+00 -1.64209130e+00 
 2.90063383e-03 -4.67646960e+00 -1.16970978e+00 -1.63996071e+00 
 2.90113383e-03 -4.65605507e+00 -1.16460745e+00 -1.63781393e+00 
 2.90163383e-03 -4.63559459e+00 -1.15949363e+00 -1.63565099e+00 
 2.90213383e-03 -4.61508835e+00 -1.15436837e+00 -1.63347190e+00 
 2.90263383e-03 -4.59453657e+00 -1.14923171e+00 -1.63127669e+00 
 2.90313383e-03 -4.57393944e+00 -1.14408371e+00 -1.62906539e+00 
 2.90363383e-03 -4.55329717e+00 -1.13892442e+00 -1.62683801e+00 
 2.90413383e-03 -4.53260996e+00 -1.13375389e+00 -1.62459457e+00 
 2.90463383e-03 -4.51187801e+00 -1.12857217e+00 -1.62233509e+00 
 2.90513383e-03 -4.49110153e+00 -1.12337931e+00 -1.62005961e+00 
 2.90563383e-03 -4.47028073e+00 -1.11817537e+00 -1.61776814e+00 
 2.90613383e-03 -4.44941581e+00 -1.11296039e+00 -1.61546070e+00 
 2.90663383e-03 -4.42850697e+00 -1.10773442e+00 -1.61313732e+00 
 2.90713383e-03 -4.40755443e+00 -1.10249752e+00 -1.61079802e+00 
 2.90763383e-03 -4.38655839e+00 -1.09724974e+00 -1.60844282e+00 
 2.90813383e-03 -4.36551905e+00 -1.09199113e+00 -1.60607175e+00 
 2.90863383e-03 -4.34443662e+00 -1.08672175e+00 -1.60368483e+00 
 2.90913383e-03 -4.32331132e+00 -1.08144164e+00 -1.60128208e+00 
 2.90963383e-03 -4.30214335e+00 -1.07615085e+00 -1.59886353e+00 
 2.91013383e-03 -4.28093292e+00 -1.07084945e+00 -1.59642920e+00 
 2.91063383e-03 -4.25968024e+00 -1.06553748e+00 -1.59397911e+00 
 2.91113383e-03 -4.23838551e+00 -1.06021499e+00 -1.59151329e+00 
 2.91163383e-03 -4.21704896e+00 -1.05488203e+00 -1.58903177e+00 
 2.91213383e-03 -4.19567078e+00 -1.04953867e+00 -1.58653456e+00 
 2.91263383e-03 -4.17425120e+00 -1.04418494e+00 -1.58402170e+00 
 2.91313383e-03 -4.15279041e+00 -1.03882092e+00 -1.58149320e+00 
 2.91363383e-03 -4.13128864e+00 -1.03344663e+00 -1.57894910e+00 
 2.91413383e-03 -4.10974610e+00 -1.02806215e+00 -1.57638941e+00 
 2.91463383e-03 -4.08816299e+00 -1.02266753e+00 -1.57381416e+00 
 2.91513383e-03 -4.06653954e+00 -1.01726281e+00 -1.57122338e+00 
 2.91563383e-03 -4.04487595e+00 -1.01184805e+00 -1.56861710e+00 
 2.91613383e-03 -4.02317244e+00 -1.00642330e+00 -1.56599534e+00 
 2.91663383e-03 -4.00142922e+00 -1.00098862e+00 -1.56335812e+00 
 2.91713383e-03 -3.97964651e+00 -9.95544067e-01 -1.56070547e+00 
 2.91763383e-03 -3.95782453e+00 -9.90089684e-01 -1.55803742e+00 
 2.91813383e-03 -3.93596348e+00 -9.84625529e-01 -1.55535399e+00 
 2.91863383e-03 -3.91406358e+00 -9.79151657e-01 -1.55265521e+00 
 2.91913383e-03 -3.89212506e+00 -9.73668121e-01 -1.54994111e+00 
 2.91963383e-03 -3.87014812e+00 -9.68174976e-01 -1.54721171e+00 
 2.92013383e-03 -3.84813298e+00 -9.62672275e-01 -1.54446705e+00 
 2.92063383e-03 -3.82607986e+00 -9.57160074e-01 -1.54170714e+00 
 2.92113383e-03 -3.80398898e+00 -9.51638426e-01 -1.53893201e+00 
 2.92163383e-03 -3.78186056e+00 -9.46107386e-01 -1.53614170e+00 
 2.92213383e-03 -3.75969482e+00 -9.40567009e-01 -1.53333623e+00 
 2.92263383e-03 -3.73749196e+00 -9.35017348e-01 -1.53051562e+00 
 2.92313383e-03 -3.71525222e+00 -9.29458460e-01 -1.52767991e+00 
 2.92363383e-03 -3.69297581e+00 -9.23890399e-01 -1.52482913e+00 
 2.92413383e-03 -3.67066295e+00 -9.18313220e-01 -1.52196329e+00 
 2.92463383e-03 -3.64831387e+00 -9.12726977e-01 -1.51908244e+00 
 2.92513383e-03 -3.62592877e+00 -9.07131727e-01 -1.51618659e+00 
 2.92563383e-03 -3.60350790e+00 -9.01527523e-01 -1.51327578e+00 
 2.92613383e-03 -3.58105145e+00 -8.95914423e-01 -1.51035004e+00 
 2.92663383e-03 -3.55855966e+00 -8.90292480e-01 -1.50740939e+00 
 2.92713383e-03 -3.53603275e+00 -8.84661751e-01 -1.50445386e+00 
 2.92763383e-03 -3.51347094e+00 -8.79022290e-01 -1.50148348e+00 
 2.92813383e-03 -3.49087446e+00 -8.73374155e-01 -1.49849829e+00 
 2.92863383e-03 -3.46824352e+00 -8.67717400e-01 -1.49549831e+00 
 2.92913383e-03 -3.44557835e+00 -8.62052081e-01 -1.49248357e+00 
 2.92963383e-03 -3.42287917e+00 -8.56378254e-01 -1.48945410e+00 
 2.93013383e-03 -3.40014622e+00 -8.50695975e-01 -1.48640993e+00 
 2.93063383e-03 -3.37737970e+00 -8.45005301e-01 -1.48335109e+00 
 2.93113383e-03 -3.35457985e+00 -8.39306287e-01 -1.48027761e+00 
 2.93163383e-03 -3.33174689e+00 -8.33598990e-01 -1.47718953e+00 
 2.93213383e-03 -3.30888105e+00 -8.27883466e-01 -1.47408686e+00 
 2.93263383e-03 -3.28598255e+00 -8.22159771e-01 -1.47096965e+00 
 2.93313383e-03 -3.26305162e+00 -8.16427962e-01 -1.46783792e+00 
 2.93363383e-03 -3.24008849e+00 -8.10688096e-01 -1.46469170e+00 
 2.93413383e-03 -3.21709338e+00 -8.04940228e-01 -1.46153103e+00 
 2.93463383e-03 -3.19406651e+00 -7.99184417e-01 -1.45835594e+00 
 2.93513383e-03 -3.17100812e+00 -7.93420718e-01 -1.45516645e+00 
 2.93563383e-03 -3.14791844e+00 -7.87649189e-01 -1.45196260e+00 
 2.93613383e-03 -3.12479769e+00 -7.81869886e-01 -1.44874442e+00 
 2.93663383e-03 -3.10164609e+00 -7.76082867e-01 -1.44551195e+00 
 2.93713383e-03 -3.07846388e+00 -7.70288189e-01 -1.44226521e+00 
 2.93763383e-03 -3.05525130e+00 -7.64485908e-01 -1.43900423e+00 
 2.93813383e-03 -3.03200855e+00 -7.58676083e-01 -1.43572905e+00 
 2.93863383e-03 -3.00873588e+00 -7.52858770e-01 -1.43243971e+00 
 2.93913383e-03 -2.98543352e+00 -7.47034026e-01 -1.42913623e+00 
 2.93963383e-03 -2.96210169e+00 -7.41201911e-01 -1.42581864e+00 
 2.94013383e-03 -2.93874063e+00 -7.35362480e-01 -1.42248698e+00 
 2.94063383e-03 -2.91535056e+00 -7.29515792e-01 -1.41914129e+00 
 2.94113383e-03 -2.89193172e+00 -7.23661904e-01 -1.41578159e+00 
 2.94163383e-03 -2.86848434e+00 -7.17800874e-01 -1.41240791e+00 
 2.94213383e-03 -2.84500865e+00 -7.11932760e-01 -1.40902030e+00 
 2.94263383e-03 -2.82150487e+00 -7.06057620e-01 -1.40561878e+00 
 2.94313383e-03 -2.79797325e+00 -7.00175511e-01 -1.40220339e+00 
 2.94363383e-03 -2.77441402e+00 -6.94286493e-01 -1.39877416e+00 
 2.94413383e-03 -2.75082740e+00 -6.88390622e-01 -1.39533113e+00 
 2.94463383e-03 -2.72721364e+00 -6.82487958e-01 -1.39187433e+00 
 2.94513383e-03 -2.70357295e+00 -6.76578558e-01 -1.38840379e+00 
 2.94563383e-03 -2.67990559e+00 -6.70662481e-01 -1.38491954e+00 
 2.94613383e-03 -2.65621177e+00 -6.64739785e-01 -1.38142164e+00 
 2.94663383e-03 -2.63249174e+00 -6.58810529e-01 -1.37791009e+00 
 2.94713383e-03 -2.60874573e+00 -6.52874770e-01 -1.37438495e+00 
 2.94763383e-03 -2.58497397e+00 -6.46932569e-01 -1.37084625e+00 
 2.94813383e-03 -2.56117669e+00 -6.40983983e-01 -1.36729401e+00 
 2.94863383e-03 -2.53735414e+00 -6.35029071e-01 -1.36372829e+00 
 2.94913383e-03 -2.51350655e+00 -6.29067891e-01 -1.36014910e+00 
 2.94963383e-03 -2.48963415e+00 -6.23100504e-01 -1.35655649e+00 
 2.95013383e-03 -2.46573718e+00 -6.17126967e-01 -1.35295050e+00 
 2.95063383e-03 -2.44181587e+00 -6.11147339e-01 -1.34933115e+00 
 2.95113383e-03 -2.41787046e+00 -6.05161680e-01 -1.34569848e+00 
 2.95163383e-03 -2.39390119e+00 -5.99170049e-01 -1.34205254e+00 
 2.95213383e-03 -2.36990829e+00 -5.93172504e-01 -1.33839335e+00 
 2.95263383e-03 -2.34589200e+00 -5.87169106e-01 -1.33472095e+00 
 2.95313383e-03 -2.32185256e+00 -5.81159912e-01 -1.33103538e+00 
 2.95363383e-03 -2.29779020e+00 -5.75144983e-01 -1.32733667e+00 
 2.95413383e-03 -2.27370517e+00 -5.69124378e-01 -1.32362486e+00 
 2.95463383e-03 -2.24959769e+00 -5.63098157e-01 -1.31989999e+00 
 2.95513383e-03 -2.22546801e+00 -5.57066378e-01 -1.31616210e+00 
 2.95563383e-03 -2.20131637e+00 -5.51029101e-01 -1.31241122e+00 
 2.95613383e-03 -2.17714300e+00 -5.44986386e-01 -1.30864738e+00 
 2.95663383e-03 -2.15294815e+00 -5.38938293e-01 -1.30487063e+00 
 2.95713383e-03 -2.12873204e+00 -5.32884881e-01 -1.30108100e+00 
 2.95763383e-03 -2.10449493e+00 -5.26826210e-01 -1.29727853e+00 
 2.95813383e-03 -2.08023704e+00 -5.20762340e-01 -1.29346326e+00 
 2.95863383e-03 -2.05595862e+00 -5.14693330e-01 -1.28963523e+00 
 2.95913383e-03 -2.03165992e+00 -5.08619241e-01 -1.28579446e+00 
 2.95963383e-03 -2.00734116e+00 -5.02540133e-01 -1.28194101e+00 
 2.96013383e-03 -1.98300258e+00 -4.96456064e-01 -1.27807491e+00 
 2.96063383e-03 -1.95864444e+00 -4.90367097e-01 -1.27419619e+00 
 2.96113383e-03 -1.93426697e+00 -4.84273290e-01 -1.27030490e+00 
 2.96163383e-03 -1.90987040e+00 -4.78174704e-01 -1.26640107e+00 
 2.96213383e-03 -1.88545499e+00 -4.72071398e-01 -1.26248474e+00 
 2.96263383e-03 -1.86102097e+00 -4.65963434e-01 -1.25855596e+00 
 2.96313383e-03 -1.83656858e+00 -4.59850872e-01 -1.25461475e+00 
 2.96363383e-03 -1.81209806e+00 -4.53733771e-01 -1.25066117e+00 
 2.96413383e-03 -1.78760966e+00 -4.47612192e-01 -1.24669524e+00 
 2.96463383e-03 -1.76310362e+00 -4.41486196e-01 -1.24271700e+00 
 2.96513383e-03 -1.73858017e+00 -4.35355843e-01 -1.23872651e+00 
 2.96563383e-03 -1.71403957e+00 -4.29221194e-01 -1.23472378e+00 
 2.96613383e-03 -1.68948205e+00 -4.23082308e-01 -1.23070888e+00 
 2.96663383e-03 -1.66490785e+00 -4.16939247e-01 -1.22668182e+00 
 2.96713383e-03 -1.64031722e+00 -4.10792072e-01 -1.22264266e+00 
 2.96763383e-03 -1.61571041e+00 -4.04640843e-01 -1.21859144e+00 
 2.96813383e-03 -1.59108764e+00 -3.98485620e-01 -1.21452819e+00 
 2.96863383e-03 -1.56644918e+00 -3.92326465e-01 -1.21045295e+00 
 2.96913383e-03 -1.54179525e+00 -3.86163438e-01 -1.20636577e+00 
 2.96963383e-03 -1.51712610e+00 -3.79996600e-01 -1.20226668e+00 
 2.97013383e-03 -1.49244199e+00 -3.73826012e-01 -1.19815573e+00 
 2.97063383e-03 -1.46774314e+00 -3.67651735e-01 -1.19403295e+00 
 2.97113383e-03 -1.44302981e+00 -3.61473830e-01 -1.18989839e+00 
 2.97163383e-03 -1.41830223e+00 -3.55292357e-01 -1.18575209e+00 
 2.97213383e-03 -1.39356066e+00 -3.49107378e-01 -1.18159408e+00 
